Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Rape,Fondling,Sex offenses - Non-forcible,Incest,Statutory rape,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson
2009,443410,DigiPen Institute of Technology,1,DigiPen,890,0,0,0,,,0,,,0,0,0,0,0
2009,235088,Divers Institute of Technology,1,DIVERS INSTITUTE OF TECHNOLOGY,236,0,0,0,,,0,,,0,0,0,0,0
2009,235097,Eastern Washington University,1,EWU Main Campus,11300,0,0,2,,,0,,,1,0,8,0,0
2009,235103,Edmonds College,1,Main Campus,9658,0,0,0,,,0,,,0,3,2,2,0
2009,426314,Embry-Riddle Aeronautical University-Worldwide,30,Everett,15249,0,0,0,,,0,,,0,0,0,0,0
2009,426314,Embry-Riddle Aeronautical University-Worldwide,111,Seattle,15249,0,0,0,,,0,,,0,0,0,0,0
2009,426314,Embry-Riddle Aeronautical University-Worldwide,119,Spokane,15249,0,0,0,,,0,,,0,0,0,0,0
2009,426314,Embry-Riddle Aeronautical University-Worldwide,121,Tacoma,15249,0,0,0,,,0,,,0,0,0,0,0
2009,426314,Embry-Riddle Aeronautical University-Worldwide,131,Whidbey Island,15249,0,0,0,,,0,,,0,0,0,0,0
2009,235149,Everett Community College,1,Everett Community College,8313,0,0,0,,,0,,,0,0,0,5,0
2009,446260,Evergreen Beauty and Barber College-Everett,1,Main Campus,142,0,0,0,,,0,,,0,0,0,0,0
2009,443049,Faith International University,1,Main Campus,197,0,0,0,,,0,,,0,0,1,0,0
2009,235307,Glen Dow Academy of Hair Design,1,Main Campus,152,0,0,0,,,0,,,0,0,0,0,0
2009,230889,Goddard College,2,Port Townsend,768,0,0,0,,,0,,,0,0,0,0,0
2009,235316,Gonzaga University,1,Main Campus,7633,0,0,3,,,0,,,0,0,19,9,0
2009,235316,Gonzaga University,2,Gonzaga-In-Florence,7633,0,0,0,,,0,,,0,0,0,0,0
2009,235334,Grays Harbor College,1,Main Campus,2285,0,0,0,,,0,,,0,0,0,1,0
2009,235334,Grays Harbor College,2,Riverview Education Center,2285,0,0,0,,,0,,,0,0,0,0,0
2009,235334,Grays Harbor College,3,Columbia Education Center,2285,0,0,0,,,0,,,0,0,0,0,0
2009,235343,Green River College,1,Main Campus,8205,0,0,0,,,0,,,4,1,1,6,0
2009,235422,Heritage University,1,Heritage University Main Campus,1115,0,0,0,,,0,,,0,0,1,0,0
2009,235583,Highlights Beauty Schools,1,Main Campus,408,0,0,0,,,0,,,0,0,0,0,0
2009,407708,Highlights Beauty Schools,1,Branch Campus,389,0,0,0,,,0,,,0,0,0,1,0
2009,235431,Highline College,1,Highline College,6725,0,0,1,,,0,,,3,0,3,8,1
2009,235501,International Air and Hospitality Academy,1,Main Campus,424,0,0,0,,,0,,,0,0,0,0,0
2009,235699,Lake Washington Institute of Technology,1,Kirkland Campus,4646,0,0,0,,,0,,,0,0,2,6,0
2009,235750,Lower Columbia College,1,Lower Columbia College,4290,0,0,0,,,0,,,0,0,0,1,0
2009,236072,North Seattle College,1,Main Campus,6524,0,0,0,,,0,,,0,0,3,0,1
2009,377546,Northwest College of Art & Design,1,Main,104,0,0,0,,,0,,,0,0,0,0,0
2009,434362,Northwest HVAC/R Training Center,1,Northwest HVAC/R Association & Training Center,51,0,0,0,,,0,,,0,0,0,0,0
2009,380377,Northwest Indian College,1,Lummi Campus,609,0,0,0,,,0,,,0,0,4,0,0
2009,458140,Northwest School of Wooden Boat Building,1,Main Campus,,0,0,0,,,0,,,0,0,0,0,0
2009,236133,Northwest University,1,Northwest University,1383,0,0,0,,,0,,,0,0,0,0,0
2009,236188,Olympic College,1,Bremerton Campus,7536,0,0,0,,,0,,,0,0,2,0,0
2009,236188,Olympic College,2,Shelton,7536,0,0,0,,,0,,,0,0,0,0,0
2009,236188,Olympic College,3,Poulsbo,7536,0,0,0,,,0,,,0,0,0,0,0
2009,236230,Pacific Lutheran University,1,Main Campus,3581,0,0,3,,,0,,,1,0,9,1,0
2009,455406,Pacific Northwest University of Health Sciences,1,Main campus,149,0,0,0,,,0,,,0,0,0,0,0
2009,178721,Park University,11,Fairchild AFB,12775,0,0,0,,,0,,,0,0,0,0,0
2009,235158,Paroba College of Cosmetology,1,Paroba College of Cosmetology,144,0,0,0,,,0,,,0,0,0,0,0
2009,234924,Paul Mitchell the School-Richland,1,Paul Mitchell the School Richland,69,0,0,0,,,0,,,0,0,0,0,0
2009,236258,Peninsula College,1,Main Campus,3155,0,0,0,,,0,,,0,0,0,0,0
2009,236258,Peninsula College,2,Forks Branch,3155,0,0,0,,,0,,,0,0,0,0,0
2009,236258,Peninsula College,3,Port Townsend Branch,3155,0,0,0,,,0,,,0,0,0,0,0
2009,236212,Perry Technical Institute,1,Perry Technical Institute,486,0,0,0,,,0,,,0,0,0,0,0
2009,235237,Pierce College District,1,Pierce College Fort Steilacoom,8188,0,0,0,,,0,,,0,0,0,4,0
2009,449074,Pima Medical Institute-Renton,1,Renton Campus,728,0,0,0,,,0,,,0,0,0,0,0
2009,368629,Pima Medical Institute-Seattle,1,Seattle Campus,776,0,0,0,,,0,,,0,0,0,0,0
2009,236382,Renton Technical College,1,Renton Technical College,4346,0,0,1,,,0,,,0,0,0,3,0
2009,236452,Saint Martin's University,1,Saint Martin's University Lacey Campus,1672,0,0,1,,,0,,,0,0,6,2,0
2009,236513,Seattle Central College,1,Seattle Central College,7774,0,0,0,,,0,,,0,2,2,0,0
2009,236513,Seattle Central College,2,Seattle Maritime Academy,7774,0,0,0,,,0,,,0,0,0,0,0
2009,236513,Seattle Central College,3,Seattle Central Wood Technology Center,7774,0,0,0,,,0,,,0,0,0,0,0
2009,439914,Seattle Institute of East Asian Medicine,1,Main Campus,36,0,0,0,,,0,,,0,0,0,0,0
2009,236577,Seattle Pacific University,1,Main Campus,4000,0,0,0,,,0,,,2,0,11,3,0
2009,236595,Seattle University,1,Main Campus,7751,0,0,0,,,0,,,0,0,5,3,0
2009,236610,Shoreline Community College,1,Shoreline Community College,6277,0,0,0,,,0,,,0,1,0,0,0
2009,236638,Skagit Valley College,1,Mount Vernon Campus,5676,0,0,0,,,0,,,0,0,2,4,0
2009,236638,Skagit Valley College,2,Whidbey Island Campus,5676,0,0,0,,,0,,,0,0,0,0,0
2009,236638,Skagit Valley College,4,San Juan Center,5676,0,0,0,,,0,,,0,0,0,0,0
2009,236656,South Puget Sound Community College,1,Main Campus,5651,0,0,0,,,0,,,0,1,6,1,0
2009,236504,South Seattle College,1,South Seattle College,6074,0,0,0,,,0,,,0,0,3,2,0
2009,236504,South Seattle College,2,Georgetown Campus,6074,0,0,0,,,0,,,0,0,0,0,0
2009,236692,Spokane Community College,1,Main Campus,7445,0,0,0,,,0,,,0,0,6,7,0
2009,236708,Spokane Falls Community College,1,Main Campus,9555,0,0,0,,,0,,,0,1,0,4,0
2009,236708,Spokane Falls Community College,5,SFCC Pullman Campus,9555,0,0,0,,,0,,,0,0,0,0,0
2009,236744,Stylemaster College of Hair Design,1,Main Campus,87,0,0,0,,,0,,,0,0,0,0,0
2009,236753,Tacoma Community College,1,Tacoma Community College,6825,0,0,0,,,0,,,1,1,2,9,0
2009,235167,The Evergreen State College,1,Main Campus,4891,0,0,5,,,0,,,0,0,14,1,1
2009,441131,The Seattle School of Theology & Psychology,1,The Seattle School of Theology & Psychology Main Campus,273,0,0,0,,,0,,,0,0,0,0,0
2009,235352,Toni & Guy Hairdressing Academy-Shoreline,1,Evergreen Beauty College - Shoreline,85,0,0,0,,,0,,,0,0,0,0,0
2009,236328,University of Puget Sound,1,Main Campus,2879,0,0,4,,,0,,,0,0,17,14,0
2009,377555,University of Washington-Bothell Campus,1,Bothell Campus,2925,0,0,0,,,0,,,0,0,2,0,0
2009,236948,University of Washington-Seattle Campus,1,Main Campus,45943,0,0,0,,,0,,,6,6,83,8,2
2009,377564,University of Washington-Tacoma Campus,1,Tacoma Campus,3070,0,0,0,,,0,,,1,1,0,1,0
2009,451626,Victoria's Academy of Cosmetology,1,Victoria's Academy of Cosmetology,78,0,0,0,,,0,,,0,0,0,0,0
2009,236887,Walla Walla Community College,1,Walla Walla Campus,5053,0,0,0,,,0,,,0,0,0,1,0
2009,236887,Walla Walla Community College,2,Clarkston Center,5053,0,0,0,,,0,,,0,0,0,0,0
2009,236896,Walla Walla University,1,Main Campus,1808,0,0,0,,,0,,,0,0,6,0,0
2009,236939,Washington State University,1,Pullman Campus,26101,0,0,8,,,0,,,0,7,23,1,2
2009,236939,Washington State University,2,Vancouver Campus,26101,0,0,0,,,0,,,0,0,1,1,1
2009,236939,Washington State University,3,Spokane Campus,26101,0,0,0,,,0,,,0,0,1,0,0
2009,236939,Washington State University,4,Tri Cities,26101,0,0,0,,,0,,,1,0,0,0,0
2009,236975,Wenatchee Valley College,1,Main Campus,3423,0,0,0,,,0,,,0,0,1,0,0
2009,237011,Western Washington University,1,Bellingham Campus,14575,0,0,1,,,0,,,1,0,18,3,1
2009,237039,Whatcom Community College,1,Main Campus,4663,0,0,0,,,0,,,0,0,2,0,0
2009,237057,Whitman College,1,Whitman College,1515,0,0,3,,,0,,,2,0,4,0,1
2009,237066,Whitworth University,1,Main Campus,2781,0,0,1,,,0,,,0,0,14,2,1
2009,237109,Yakima Valley College,1,Main Campus,4724,0,0,0,,,0,,,0,0,6,6,0
2009,237109,Yakima Valley College,2,Grand View Campus,4724,0,0,0,,,0,,,0,0,0,0,0
2010,245883,Antioch University-Seattle,1,Main Campus,994,0,0,0,,,0,,,0,0,0,0,0
2010,235547,Bastyr University,1,Main Campus,970,0,0,0,,,0,,,0,0,5,0,0
2010,235671,Bates Technical College,1,Downtown Campus,4552,0,0,0,,,0,,,1,0,0,1,0
2010,235671,Bates Technical College,2,South Campus,4552,0,0,0,,,0,,,0,0,0,1,0
2010,235671,Bates Technical College,3,Central Campus,4552,0,0,0,,,0,,,0,0,0,0,0
2010,234669,Bellevue College,1,Main Campus,14675,0,0,0,,,0,,,4,0,1,0,0
2010,234669,Bellevue College,2,North Campus,14675,0,0,0,,,0,,,0,0,0,0,0
2010,234696,Bellingham Technical College,1,Main Campus,2917,0,0,0,,,0,,,0,0,1,0,0
2010,234711,Big Bend Community College,1,Main Campus,2184,0,0,0,,,0,,,0,0,1,0,0
2010,236018,BJ's Beauty & Barber College,1,BJ's Beauty & Barber College,113,0,0,0,,,0,,,0,0,0,0,0
2010,439118,Carrington College-Spokane,1,Carrington College-Spokane,820,0,0,0,,,0,,,0,0,0,0,0
2010,439190,Cascadia College,1,Main Campus,2873,0,0,0,,,0,,,0,0,0,1,0
2010,234827,Central Washington University,1,Central Washington University,11614,0,0,6,,,0,,,0,0,13,3,1
2010,234827,Central Washington University,2,CWU-Yakima,11614,0,0,0,,,0,,,0,0,0,0,0
2010,234827,Central Washington University,3,CWU-Pierce,11614,0,0,0,,,0,,,0,0,0,0,0
2010,234827,Central Washington University,4,CWU-Lynnwood,11614,0,0,0,,,0,,,0,0,0,0,0
2010,234827,Central Washington University,7,CWU-Des Moines,11614,0,0,0,,,0,,,0,0,0,0,0
2010,234827,Central Washington University,8,CWU-Moses Lake,11614,0,0,0,,,0,,,0,0,0,0,0
2010,234827,Central Washington University,9,CWU-Wenatchee,11614,0,0,0,,,0,,,0,0,0,0,0
2010,234845,Centralia College,1,Centralia College,3695,0,0,0,,,0,,,0,0,0,0,0
2010,234845,Centralia College,2,Centralia College - East Campus,3695,0,0,0,,,0,,,0,0,0,0,0
2010,102845,Charter College,1,Charter College-Anchorage,618,0,0,0,,,0,,,0,0,0,0,0
2010,102845,Charter College,2,Charter College - Wasilla,618,0,0,0,,,0,,,0,0,0,0,0
2010,102845,Charter College,3,Charter College-Pasco,618,0,0,0,,,0,,,0,0,0,0,0
2010,102845,Charter College,4,Charter College - Oxnard,618,0,0,0,,,0,,,0,0,1,0,0
2010,234915,City University of Seattle,2,Everett,2644,0,0,0,,,0,,,0,0,0,0,0
2010,234915,City University of Seattle,4,Renton,2644,0,0,0,,,0,,,1,0,0,0,0
2010,234915,City University of Seattle,6,Tacoma,2644,0,0,0,,,0,,,0,0,0,0,0
2010,234915,City University of Seattle,8,Vancouver,2644,0,0,0,,,0,,,0,0,0,0,0
2010,234915,City University of Seattle,10,Vancouver- B.C.,2644,0,0,0,,,0,,,0,0,0,0,0
2010,234915,City University of Seattle,11,Victoria- B.C.,2644,0,0,0,,,0,,,0,0,0,0,0
2010,234915,City University of Seattle,12,Calgary- AB,2644,0,0,0,,,0,,,0,0,0,0,0
2010,234915,City University of Seattle,13,Edmonton- AB,2644,0,0,0,,,0,,,0,0,0,0,0
2010,234933,Clark College,1,Main Campus,13137,0,0,1,,,0,,,0,0,0,8,0
2010,234951,Clover Park Technical College,1,Lakewood Campus,6468,0,0,0,,,0,,,2,3,0,1,0
2010,234979,Columbia Basin College,1,Columbia Basin College,6684,0,0,0,,,0,,,0,0,1,0,0
2010,177065,Columbia College,26,Columbia College @ Marysville,16962,0,0,0,,,0,,,0,0,0,0,0
2010,177065,Columbia College,29,Columbia College @ NAS Whidbey Island,16962,0,0,0,,,0,,,0,0,0,0,0
2010,235024,Cornish College of the Arts,1,Cornish College of the Arts,836,0,0,0,,,0,,,0,0,0,0,0
2010,443410,DigiPen Institute of Technology,1,DigiPen,966,0,0,0,,,0,,,0,0,0,0,0
2010,235088,Divers Institute of Technology,1,DIVERS INSTITUTE OF TECHNOLOGY,266,0,0,0,,,0,,,0,0,0,0,0
2010,235097,Eastern Washington University,1,EWU Main Campus,11534,0,0,8,,,0,,,2,2,35,0,0
2010,235103,Edmonds College,1,Main Campus,10274,0,0,0,,,0,,,1,2,1,2,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,30,Everett,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,111,Seattle,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,119,Spokane,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,121,Tacoma,15488,0,0,0,,,0,,,0,0,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,131,Whidbey Island,15488,0,0,0,,,0,,,0,0,0,0,0
2010,235149,Everett Community College,1,Everett Community College,9110,0,0,0,,,0,,,0,2,0,6,0
2010,446260,Evergreen Beauty and Barber College-Everett,1,Main Campus,131,0,0,0,,,0,,,0,0,0,0,0
2010,443049,Faith International University,1,Main Campus,235,0,0,0,,,0,,,0,0,1,0,0
2010,458131,Gary Manuel Aveda Institute,1,Main Campus,325,0,0,0,,,0,,,0,0,0,0,0
2010,235307,Glen Dow Academy of Hair Design,1,Main Campus,184,0,0,0,,,0,,,0,0,0,0,0
2010,230889,Goddard College,2,Port Townsend,802,0,0,0,,,0,,,0,0,0,0,0
2010,235316,Gonzaga University,1,Main Campus,7738,0,0,7,,,0,,,0,0,19,10,2
2010,235316,Gonzaga University,2,Gonzaga-In-Florence,7738,0,0,0,,,0,,,0,0,0,0,0
2010,235334,Grays Harbor College,1,Main Campus,2526,0,0,0,,,0,,,0,0,2,0,0
2010,235334,Grays Harbor College,2,Riverview Education Center,2526,0,0,0,,,0,,,0,0,0,0,0
2010,235334,Grays Harbor College,3,Columbia Education Center,2526,0,0,0,,,0,,,0,0,0,0,0
2010,235343,Green River College,1,Main Campus,8361,0,0,0,,,0,,,2,3,19,21,0
2010,235422,Heritage University,1,Heritage University Main Campus,1254,0,0,0,,,0,,,0,0,0,0,0
2010,235583,Highlights Beauty Schools,1,Main Campus,333,0,0,0,,,0,,,0,0,0,0,0
2010,407708,Highlights Beauty Schools,1,Branch Campus,349,0,0,0,,,0,,,0,0,0,3,0
2010,235431,Highline College,1,Highline College,6866,0,0,0,,,0,,,2,0,2,21,1
2010,235501,International Air and Hospitality Academy,1,Main Campus,487,0,0,0,,,0,,,2,0,0,0,0
2010,235699,Lake Washington Institute of Technology,1,Kirkland Campus,4809,0,0,0,,,0,,,0,0,3,2,0
2010,235750,Lower Columbia College,1,Lower Columbia College,4252,0,0,0,,,0,,,0,0,1,2,0
2010,236072,North Seattle College,1,Main Campus,6669,0,0,0,,,0,,,0,0,0,1,0
2010,377546,Northwest College of Art & Design,1,Main,100,0,0,0,,,0,,,0,0,0,0,0
2010,434362,Northwest HVAC/R Training Center,1,Northwest HVAC/R Association & Training Center,45,0,0,0,,,0,,,0,0,0,0,0
2010,380377,Northwest Indian College,1,Lummi Campus,626,0,0,0,,,0,,,0,0,0,0,0
2010,458140,Northwest School of Wooden Boat Building,1,Main Campus,31,0,0,0,,,0,,,0,0,0,0,0
2010,236133,Northwest University,1,Northwest University,1422,0,0,0,,,0,,,0,0,3,0,0
2010,236188,Olympic College,1,Bremerton Campus,7766,0,0,4,,,0,,,0,0,2,0,1
2010,236188,Olympic College,2,Shelton,7766,0,0,0,,,0,,,0,0,0,0,0
2010,236188,Olympic College,3,Poulsbo,7766,0,0,0,,,0,,,0,0,1,0,0
2010,236230,Pacific Lutheran University,1,Main Campus,3543,0,0,4,,,0,,,0,0,26,2,0
2010,455406,Pacific Northwest University of Health Sciences,1,Main campus,224,0,0,0,,,0,,,0,0,0,0,0
2010,178721,Park University,11,Fairchild AFB,12022,0,0,0,,,0,,,0,0,0,0,0
2010,235158,Paroba College of Cosmetology,1,Paroba College of Cosmetology,139,0,0,0,,,0,,,0,0,1,0,0
2010,234924,Paul Mitchell the School-Richland,1,Paul Mitchell the School Richland,109,0,0,0,,,0,,,0,0,2,0,0
2010,236258,Peninsula College,1,Main Campus,3321,0,0,0,,,0,,,0,1,1,0,0
2010,236258,Peninsula College,2,Forks Branch,3321,0,0,0,,,0,,,0,0,0,0,0
2010,236258,Peninsula College,3,Port Townsend Branch,3321,0,0,0,,,0,,,0,0,0,0,0
2010,236212,Perry Technical Institute,1,Perry Technical Institute,584,0,0,0,,,0,,,0,0,0,0,0
2010,235237,Pierce College District,1,Pierce College Fort Steilacoom,8482,0,0,1,,,0,,,0,0,0,1,0
2010,235237,Pierce College District,2,Pierce College at Joint Base Lewis-McChord- Army,8482,0,0,0,,,0,,,0,0,0,0,0
2010,235237,Pierce College District,3,Pierce College at Joint Base Lewis-McChord- Air Force,8482,0,0,0,,,0,,,0,0,0,0,0
2010,449074,Pima Medical Institute-Renton,1,Renton Campus,940,0,0,0,,,0,,,0,0,0,0,0
2010,368629,Pima Medical Institute-Seattle,1,Seattle Campus,768,0,0,0,,,0,,,0,0,0,1,0
2010,236382,Renton Technical College,1,Renton Technical College,3885,0,0,0,,,0,,,0,0,0,6,0
2010,236452,Saint Martin's University,1,Saint Martin's University Lacey Campus,1811,0,0,3,,,0,,,0,0,7,0,0
2010,236513,Seattle Central College,1,Seattle Central College,7639,0,0,0,,,0,,,0,1,3,1,0
2010,236513,Seattle Central College,2,Seattle Maritime Academy,7639,0,0,0,,,0,,,0,0,1,0,0
2010,236513,Seattle Central College,3,Seattle Central Wood Technology Center,7639,0,0,0,,,0,,,0,0,0,0,0
2010,439914,Seattle Institute of East Asian Medicine,1,Main Campus,39,0,0,0,,,0,,,0,0,0,0,0
2010,236577,Seattle Pacific University,1,Main Campus,4117,0,0,1,,,0,,,1,0,14,1,1
2010,236595,Seattle University,1,Main Campus,7817,0,0,0,,,0,,,0,0,1,2,0
2010,236610,Shoreline Community College,1,Shoreline Community College,6314,0,0,0,,,0,,,0,0,0,0,0
2010,236638,Skagit Valley College,1,Mount Vernon Campus,5722,0,0,0,,,0,,,0,1,8,1,0
2010,236638,Skagit Valley College,2,Whidbey Island Campus,5722,0,0,0,,,0,,,0,0,0,0,0
2010,236638,Skagit Valley College,4,San Juan Center,5722,0,0,0,,,0,,,0,0,0,0,0
2010,236656,South Puget Sound Community College,1,Main Campus,5586,0,0,0,,,0,,,1,0,0,1,0
2010,236504,South Seattle College,1,South Seattle College,5730,0,0,0,,,0,,,1,1,2,1,0
2010,236504,South Seattle College,2,Georgetown Campus,5730,0,0,0,,,0,,,0,0,1,0,0
2010,236692,Spokane Community College,1,Main Campus,7022,0,0,1,,,0,,,0,0,4,8,1
2010,236708,Spokane Falls Community College,1,Main Campus,9767,0,0,0,,,0,,,0,2,1,4,0
2010,236708,Spokane Falls Community College,5,SFCC Pullman Campus,9767,0,0,0,,,0,,,0,0,1,0,0
2010,236744,Stylemaster College of Hair Design,1,Main Campus,75,0,0,0,,,0,,,0,0,0,0,0
2010,236753,Tacoma Community College,1,Tacoma Community College,8556,0,0,0,,,0,,,0,0,0,6,0
2010,235167,The Evergreen State College,1,Main Campus,4833,0,0,0,,,0,,,0,1,25,0,0
2010,441131,The Seattle School of Theology & Psychology,1,The Seattle School of Theology & Psychology Main Campus,265,0,0,0,,,0,,,0,0,0,0,0
2010,235352,Toni & Guy Hairdressing Academy-Shoreline,1,Evergreen Beauty College - Shoreline,51,0,0,0,,,0,,,0,0,0,0,0
2010,236328,University of Puget Sound,1,Main Campus,2823,0,0,1,,,0,,,0,0,12,5,0
2010,377555,University of Washington-Bothell Campus,1,Bothell Campus,3273,0,0,0,,,0,,,0,0,0,1,0
2010,236948,University of Washington-Seattle Campus,1,Main Campus,42451,0,0,4,,,0,,,1,1,56,9,4
2010,377564,University of Washington-Tacoma Campus,1,Tacoma Campus,3331,0,0,0,,,0,,,0,3,2,4,0
2010,451626,Victoria's Academy of Cosmetology,1,Victoria's Academy of Cosmetology,91,0,0,0,,,0,,,0,0,0,0,0
2010,236887,Walla Walla Community College,1,Walla Walla Campus,5438,0,0,0,,,0,,,0,0,0,0,0
2010,236896,Walla Walla University,1,Main Campus,1791,0,0,0,,,0,,,0,0,3,0,0
2010,236939,Washington State University,1,Pullman Campus,26308,0,0,6,,,0,,,2,3,21,3,1
2010,236939,Washington State University,2,Vancouver Campus,26308,0,0,0,,,0,,,0,0,0,2,0
2010,236939,Washington State University,3,Spokane Campus,26308,0,0,0,,,0,,,0,0,2,1,0
2010,236939,Washington State University,4,Tri Cities,26308,0,0,0,,,0,,,0,0,0,0,0
2010,236975,Wenatchee Valley College,1,Main Campus,3816,0,0,0,,,0,,,0,0,0,1,0
2010,237011,Western Washington University,1,Bellingham Campus,14979,0,0,0,,,0,,,0,0,19,0,0
2010,237039,Whatcom Community College,1,Main Campus,4939,0,0,0,,,0,,,0,1,0,0,0
2010,237057,Whitman College,1,Whitman College,1555,0,0,0,,,0,,,0,0,1,1,0
2010,237066,Whitworth University,1,Main Campus,2989,0,0,0,,,0,,,0,0,27,3,0
2010,237109,Yakima Valley College,1,Main Campus,4479,0,0,1,,,0,,,0,3,0,1,0
2010,237109,Yakima Valley College,2,Grand View Campus,4479,0,0,0,,,0,,,0,0,0,0,0
2011,245883,Antioch University-Seattle,1,Main Campus,946,0,0,0,,,0,,,0,0,0,0,0
2011,235547,Bastyr University,1,Main Campus,1018,0,0,0,,,0,,,0,0,5,0,0
2011,235671,Bates Technical College,1,Downtown Campus,4259,0,0,0,,,0,,,0,0,0,1,0
2011,235671,Bates Technical College,2,South Campus,4259,0,0,0,,,0,,,0,0,1,0,0
2011,235671,Bates Technical College,3,Central Campus,4259,0,0,0,,,0,,,0,0,0,0,0
2011,234669,Bellevue College,1,Main Campus,14156,0,0,0,,,0,,,0,0,3,2,1
2011,234669,Bellevue College,2,North Campus,14156,0,0,0,,,0,,,0,0,0,0,0
2011,234696,Bellingham Technical College,1,Main Campus,2628,0,0,0,,,0,,,0,0,0,0,0
2011,234711,Big Bend Community College,1,Main Campus,1946,0,0,0,,,0,,,0,0,0,0,0
2011,236018,BJ's Beauty & Barber College,1,BJ's Beauty & Barber College,118,0,0,0,,,0,,,0,0,0,0,0
2011,262086,Brandman University,3,Brandman University - Bangor Campus,6763,0,0,0,,,0,,,0,0,0,0,0
2011,262086,Brandman University,7,Brandman University - Lacey Campus,6763,0,0,0,,,0,,,0,0,0,0,0
2011,262086,Brandman University,9,Brandman University - Ft. Lewis Campus,6763,0,0,0,,,0,,,0,0,0,0,0
2011,262086,Brandman University,10,Brandman University - McChord Field,6763,0,0,0,,,0,,,0,0,0,0,0
2011,262086,Brandman University,25,Brandman University - Whidbey Island Campus,6763,0,0,0,,,0,,,0,0,0,0,0
2011,439118,Carrington College-Spokane,1,Carrington College-Spokane,588,0,0,0,,,0,,,0,0,0,0,0
2011,439190,Cascadia College,1,Main Campus,2883,0,0,0,,,0,,,0,0,0,0,1
2011,234827,Central Washington University,1,Central Washington University,11320,0,0,4,,,0,,,2,3,17,2,1
2011,234827,Central Washington University,2,CWU-Yakima,11320,0,0,0,,,0,,,0,0,0,0,0
2011,234827,Central Washington University,3,CWU-Pierce,11320,0,0,0,,,0,,,0,0,0,0,0
2011,234827,Central Washington University,4,CWU-Lynnwood,11320,0,0,0,,,0,,,0,0,0,0,0
2011,234827,Central Washington University,7,CWU-Des Moines,11320,0,0,0,,,0,,,0,0,0,0,0
2011,234827,Central Washington University,8,CWU-Moses Lake,11320,0,0,0,,,0,,,0,0,0,0,0
2011,234827,Central Washington University,9,CWU-Wenatchee,11320,0,0,0,,,0,,,0,0,0,0,0
2011,234845,Centralia College,1,Centralia College,3544,0,0,0,,,0,,,0,0,0,0,0
2011,234845,Centralia College,2,Centralia College - East Campus,3544,0,0,0,,,0,,,0,0,0,0,0
2011,102845,Charter College,1,Charter College-Anchorage,1651,0,0,0,,,0,,,0,0,0,0,0
2011,102845,Charter College,2,Charter College - Wasilla,1651,0,0,0,,,0,,,0,0,0,0,0
2011,102845,Charter College,3,Charter College-Pasco,1651,0,0,0,,,0,,,0,0,0,0,0
2011,102845,Charter College,4,Charter College - Oxnard,1651,0,0,0,,,0,,,0,0,0,0,0
